21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,21,22,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,22,0,0,0,0,0,0,0,0,22,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,26,0,0,0,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,21,22,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,22,0,0,0,0,0,0,0,0,22,0,0,21,21,22,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,21
21,21,21,21,21,21,21,21,21,21,21,21,21,22,0,0,0,0,0,0,0,0,22,0,0,21,0,0,0,22
21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,21,21,22,21,0,0,0,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,21,21,21,22,0,0,0,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,21,21,21,21,21,22,21,21
21,21,21,21,21,21,22,21,21,21,22,21,21,22,0,0,0,0,0,0,0,0,22,21,21,21,21,21,21,21
21,21,21,21,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21
21,21,21,21,21,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21
21,21,21,21,21,0,0,0,0,0,0,0,0,21,21,21,21,21,0,0,0,0,0,21,21,21,21,21,21,21
21,21,21,21,21,21,22,21,21,21,0,0,0,21,21,21,21,21,0,0,0,21,22,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,22,0,0,0,22,21,21,21,22,0,0,0,22,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,0,0,0,21,21,21,21,21,0,0,0,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,0,0,0,22,22,21,21,22,0,0,0,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,22,0,0,0,0,0,0,0,0,0,0,0,22,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
