27,24,24,24,24,24,24,24,24,24,24,24,24,27,24,24,24,24,24,24,24,24,24,24,24,24,27,24,24,24
24,,,,,,24,,,,,,24,,,,24,,,,,,24,,,,,,24,24
24,,24,24,24,,24,,24,24,24,,24,,27,,24,,24,,24,,24,24,24,,24,,24,24
24,,24,,,,24,,,,24,,24,,24,,,,24,,24,,24,,,,24,,24,24
24,,27,24,24,24,24,24,24,,24,,24,,24,27,24,24,24,,24,,24,,24,24,24,24,27,24
24,,,,,,,,,,24,,,,,,,,24,,24,,,,24,,,,24,24
24,,24,27,24,24,24,24,24,24,24,,24,24,24,24,27,,24,,24,24,24,24,24,,24,,24,27
24,,24,,,,,,,,27,,24,,,,24,,24,,,,,,,,24,,24,24
24,,22,,27,24,24,24,24,,24,24,24,,24,,24,,24,24,24,24,24,24,24,24,24,,24,24
24,,24,,,,,,24,,,,,,24,,24,,24,,,,,,,,24,,24,24
24,,24,24,24,,24,,24,24,24,24,24,24,24,,24,,27,,24,24,24,24,24,,24,,24,24
24,,24,,,,24,,24,,,,,,24,,24,,24,,24,,,,,,,,24,24
24,,24,,24,24,27,,24,,24,24,24,,24,,24,,24,,24,24,24,24,24,24,24,24,24,24
27,,,,24,,,,24,,24,,,,24,,24,,24,,,,24,,,,,,24,24
24,24,24,24,24,,24,27,24,,24,,24,24,24,,24,,24,24,27,,24,,24,24,24,,24,24
24,,24,,,,24,,,,24,,24,,,,24,,24,,24,,,,24,,,,24,24
24,,24,,24,24,24,24,27,24,24,,24,,24,24,24,,24,,24,27,24,24,24,,24,24,24,24
24,,27,,24,,,,,,,,24,,,,24,,,,24,,,,24,,,,27,24
24,,24,,24,,24,24,24,27,24,,24,24,24,,24,24,24,,24,,27,,24,24,24,,24,24
24,,24,,,,24,,,,24,,24,,24,,,,24,,,,24,,24,,,,24,27
24,,24,24,24,24,24,,24,,27,,24,,24,24,24,,24,24,24,24,24,,24,,24,24,24,24
24,,,,,,,,24,,,,24,,,,24,,,,24,,,,24,,,,24,24
24,,24,24,24,24,24,24,24,24,24,27,24,24,24,,24,24,24,,24,,24,24,27,24,24,,24,24
24,,24,,,,,,,,,,,,,,24,,,,24,,24,,,,,,24,24
24,,24,24,24,24,24,24,24,,24,,27,24,24,,24,,24,24,24,24,24,,24,27,24,,24,24
24,,,,24,,,,24,,24,,24,,,,24,,24,,,,,,24,,,,24,24
27,24,24,,24,,24,,24,24,24,,24,,24,24,24,,24,,24,24,24,24,24,,27,24,24,24
24,,,,,,24,,,,,,24,,,,24,,,,27,,,,,,,,24,24
24,27,24,24,24,24,24,24,24,24,24,24,24,24,27,24,24,24,24,24,24,24,24,24,24,24,24,27,24,24
24,24,24,24,24,24,24,24,27,24,24,24,24,24,24,24,24,24,24,24,24,27,24,24,24,24,24,24,24,24
